,000852.SH,000905.SH,000300.SH,NH0100.NHF,Bond
2017-11-17,7272.656,6361.9415,4120.8508,1369.94,3.92
2017-11-20,7292.456,6433.1702,4143.8334,1386.25,3.94
2017-11-21,7289.3069,6456.352,4217.7015,1391.28,3.95
2017-11-22,7297.3911,6439.4419,4227.5666,1404.08,3.985
2017-11-23,7129.0547,6274.5116,4102.3966,1406.81,3.9851
2017-11-24,7139.5525,6278.0287,4104.2034,1417.89,3.9463
2017-11-27,7065.8401,6194.5522,4049.9475,1403.99,3.9501
2017-11-28,7176.9202,6299.3122,4055.8235,1404.53,3.9601
2017-11-29,7193.1197,6318.3684,4053.7529,1408.99,3.9101
2017-11-30,7153.5725,6263.421,4006.0993,1410.97,3.8901
2017-12-01,7215.7755,6316.4072,3998.1365,1421.24,3.8852
2017-12-04,7139.7488,6279.6206,4018.8571,1441.41,3.8902
2017-12-05,6946.5567,6132.912,4040.1704,1426.72,3.8752
2017-12-06,7016.7644,6172.8031,4015.8211,1413.02,3.8752
2017-12-07,7012.7074,6135.4702,3971.0569,1376.99,3.8927
2017-12-08,7078.0006,6203.1433,4003.3792,1390.7,3.9102
2017-12-11,7160.4254,6286.1656,4069.4997,1387.4,3.9303
2017-12-12,7095.5946,6233.2115,4016.0163,1394.56,3.9378
2017-12-13,7139.7185,6277.441,4050.0927,1389.82,3.9303
2017-12-14,7146.4493,6284.0807,4026.1516,1377.46,3.9104
2017-12-15,7122.7479,6235.7608,3980.8558,1388.64,3.8904
2017-12-18,7075.8654,6199.9889,3985.2914,1415.36,3.8904
2017-12-19,7115.8513,6251.2416,4035.3294,1409.5,3.9005
2017-12-20,7041.4998,6199.3628,4030.4898,1409.32,3.9005
2017-12-21,7051.3389,6238.4987,4067.8485,1410.3,3.9005
2017-12-22,7037.3972,6242.8847,4054.5984,1417.31,3.878
2017-12-25,6940.511,6185.5907,4041.5401,1399.29,3.8731
2017-12-26,6970.7456,6220.1473,4053.6224,1410.11,3.8881
2017-12-27,6942.5392,6173.1528,3991.2075,1400.47,3.8956
2017-12-28,6956.4829,6204.2702,4018.8974,1405.91,3.8857
2017-12-29,7017.3512,6250.8207,4030.8549,1407.05,3.8807
2017-12-30,,,,,3.8807
2017-12-31,,,,,3.8807
2018-01-02,7092.0947,6332.2269,4087.4012,1422.97,3.9008
2018-01-03,7159.8758,6388.2533,4111.3925,1417.58,3.9162
2018-01-04,7174.865,6417.535,4128.8119,1425.7,3.9319
2018-01-05,7176.8679,6417.2537,4138.7505,1421.28,3.9212
2018-01-08,7188.2906,6446.1818,4160.1595,1427.7,3.911
2018-01-09,7176.7416,6445.7462,4189.2977,1430.53,3.8909
2018-01-10,7138.781,6405.9395,4207.8132,1426.44,3.9201
2018-01-11,7175.3982,6425.9401,4205.5863,1429.46,3.9546
2018-01-12,7127.828,6399.3737,4225.001,1420.62,3.9337
2018-01-15,6929.3071,6253.3759,4225.2393,1420.11,3.965
2018-01-16,6960.6772,6301.1327,4258.473,1404.8,3.9596
2018-01-17,6942.863,6267.4599,4248.1164,1402.03,3.9597
2018-01-18,6955.232,6286.8007,4271.4168,1405.33,3.9797
2018-01-19,6938.3117,6272.38,4285.395,1410.07,3.9754
2018-01-22,7014.5476,6347.6383,4336.5974,1412.81,3.9522
2018-01-23,7019.9751,6354.9978,4382.6129,1408.26,3.9414
2018-01-24,7072.4062,6394.2999,4389.8853,1405.2,3.9507
2018-01-25,7062.6351,6382.7165,4365.0794,1423.81,3.9435
2018-01-26,7056.0133,6383.6312,4381.2996,1416.22,3.9365
2018-01-29,6972.4791,6309.8836,4302.0181,1417.5,3.9368
2018-01-30,6955.2425,6313.442,4256.1021,1405.81,3.9292
2018-01-31,6791.0094,6189.3413,4275.8986,1402.74,3.914
2018-02-01,6506.4526,5984.7428,4245.8978,1395.54,3.9066
2018-02-02,6487.8671,6004.8494,4271.2326,1403.66,3.9092
2018-02-05,6461.8128,5998.2236,4274.1464,1409.32,3.9167
2018-02-06,6142.6681,5704.2641,4148.8856,1400.68,3.8825
2018-02-07,6158.2574,5711.3322,4050.4972,1404.44,3.87
2018-02-08,6238.2209,5766.4797,4012.0472,1395.37,3.8801
2018-02-09,6053.0204,5554.8974,3840.6527,1387.88,3.88
2018-02-11,,,,,3.8775
2018-02-12,6203.7517,5699.0979,3890.1046,1393.04,3.875
2018-02-13,6216.5101,5736.9505,3935.6324,1396.74,3.87
2018-02-14,6230.6628,5754.8344,3966.9614,1408.19,3.8702
2018-02-22,6347.0825,5875.7272,4052.7332,1410.02,3.8752
2018-02-23,6365.9164,5897.6765,4071.0889,1429.91,3.8702
2018-02-24,,,,,3.8652
2018-02-26,6507.128,6029.6795,4118.4186,1439.84,3.8452
2018-02-27,6529.3803,6010.5573,4058.9806,1437.6,3.8201
2018-02-28,6563.8076,6023.677,4023.6415,1432.39,3.8202
2018-03-01,6658.5782,6090.2247,4049.0863,1435.66,3.8201
2018-03-02,6632.3713,6056.3354,4016.461,1434.35,3.8352
2018-03-05,6674.2773,6064.0983,4018.097,1420.22,3.8453
2018-03-06,6735.8593,6145.5768,4066.5647,1422.04,3.8253
2018-03-07,6688.5451,6086.4874,4036.6536,1411.07,3.8203
2018-03-08,6725.1826,6131.5142,4077.6001,1394.13,3.8203
2018-03-09,6837.1264,6206.9754,4108.8652,1373.03,3.8278
2018-03-12,6947.4602,6295.7776,4127.6662,1371.24,3.8243
2018-03-13,6911.6657,6254.1457,4091.2533,1369.78,3.8362
2018-03-14,6834.8354,6189.317,4073.3447,1381.94,3.8413
2018-03-15,6824.0515,6180.1108,4096.1627,1377.79,3.8257
2018-03-16,6805.9256,6146.3058,4056.4226,1372.36,3.8154
2018-03-19,6820.5016,6153.8339,4074.2479,1356.55,3.8104
2018-03-20,6822.2549,6173.6984,4077.7041,1352.16,3.7906
2018-03-21,6771.0554,6129.2042,4061.0502,1347.69,3.763
2018-03-22,6764.6898,6101.2276,4020.349,1352.35,3.748
2018-03-23,6402.8929,5787.1523,3904.9355,1314.59,3.7005
2018-03-26,6515.2508,5902.9588,3879.893,1308.59,3.7307
2018-03-27,6680.8436,6034.775,3913.2689,1317.14,3.7432
2018-03-28,6635.8731,5973.3414,3842.7155,1305.15,3.7406
2018-03-29,6684.2753,6034.8572,3894.0498,1309.71,3.7456
2018-03-30,6798.6684,6114.7382,3898.4977,1328.01,3.7407
2018-04-02,6835.8746,6121.9642,3886.9189,1334.81,3.7357
2018-04-03,6769.558,6059.7089,3862.4796,1333.1,3.7507
2018-04-04,6708.9219,6017.6863,3854.8625,1329.53,3.7234
2018-04-08,,,,,3.7008
2018-04-09,6718.6493,6025.6493,3852.9292,1340.17,3.6959
2018-04-10,6720.7737,6063.7423,3927.1729,1345.33,3.7159
2018-04-11,6759.8118,6086.6126,3938.3434,1339.3,3.7109
2018-04-12,6727.6447,6051.3346,3898.6354,1333.51,3.7109
2018-04-13,6721.6629,6027.1867,3871.1443,1338.8,3.7062
2018-04-16,6717.9311,6012.4053,3808.863,1323.66,3.6561
2018-04-17,6564.6919,5890.8571,3748.6412,1330.94,3.6512
2018-04-18,6661.2913,5970.6577,3766.282,1343.39,3.5013
2018-04-19,6677.09,6004.7334,3811.843,1369.89,3.5064
2018-04-20,6535.9633,5880.8359,3760.8543,1350.53,3.5215
2018-04-23,6466.5186,5823.9205,3766.3257,1368.49,3.6019
2018-04-24,6606.5839,5957.1927,3843.4886,1362.86,3.5855
2018-04-25,6632.0186,5959.422,3828.7015,1363.24,3.6118
2018-04-26,6510.5343,5847.9766,3755.4941,1357.89,3.6344
2018-04-27,6517.0541,5860.9836,3756.8765,1355.3,3.6364
2018-04-28,,,,,3.6217
2018-05-02,6486.8143,5855.3233,3763.6461,1376.22,3.6665
2018-05-03,6545.2741,5910.6058,3793.0001,1374.75,3.6467
2018-05-04,6531.2928,5909.2944,3774.5981,1374.48,3.6319
2018-05-07,6646.5838,6019.1409,3834.1877,1379.46,3.6518
2018-05-08,6678.1447,6041.8143,3878.6767,1376.76,3.6922
2018-05-09,6674.9094,6029.2329,3871.6152,1366.34,3.7074
2018-05-10,6703.211,6040.5716,3893.0565,1372.94,3.6924
2018-05-11,6636.7666,5991.3424,3872.8383,1383.31,3.6882
2018-05-14,6591.7303,5967.5541,3909.2933,1383.52,3.6937
2018-05-15,6661.1288,6020.5697,3924.0975,1382.35,3.7151
2018-05-16,6622.6414,6004.0696,3892.8442,1380.23,3.7076
2018-05-17,6591.255,5973.7785,3864.0507,1377.75,3.712
2018-05-18,6620.7747,5995.1497,3903.0637,1379.13,3.7099
2018-05-21,6697.1442,6072.1991,3921.2421,1378.6,3.6939
2018-05-22,6724.3984,6092.9069,3906.2081,1371.74,3.67
2018-05-23,6652.2924,6013.8472,3854.5825,1363.34,3.64
2018-05-24,6628.5024,5992.6209,3827.217,1370.8,3.6501
2018-05-25,6541.4497,5917.7978,3816.498,1367.67,3.6126
2018-05-28,6490.4048,5891.2627,3833.2599,1366.59,3.6101
2018-05-29,6436.7725,5835.4456,3804.0093,1384.38,3.6001
2018-05-30,6232.4157,5682.5881,3723.3724,1374.6,3.5976
2018-05-31,6315.1721,5754.4746,3802.3759,1385.52,3.6129
2018-06-01,6243.7318,5685.1155,3770.5891,1390.29,3.6202
2018-06-04,6215.6085,5683.1486,3807.5781,1384.71,3.6532
2018-06-05,6316.419,5779.0778,3845.3164,1385.9,3.6602
2018-06-06,6320.4738,5774.2575,3837.3511,1389.66,3.6602
2018-06-07,6274.8838,5738.0176,3831.0128,1397.3,3.6702
2018-06-08,6205.9557,5669.3031,3779.6159,1387.7969,3.6453
2018-06-11,6151.9383,5632.3566,3779.9818,1391.7167,3.6502
2018-06-12,6199.1544,5693.3461,3825.9534,1399.9046,3.6853
2018-06-13,6092.3445,5607.0173,3788.3391,1387.6822,3.6627
2018-06-14,6060.1287,5586.9314,3773.3655,1394.6524,3.6227
2018-06-15,5928.0725,5483.9446,3753.4338,1395.2515,3.6028
2018-06-19,5522.5286,5141.7095,3621.1166,1365.16,3.5603
2018-06-20,5588.27,5198.3935,3635.4436,1374.43,3.6054
2018-06-21,5456.9105,5089.2522,3592.965,1356.32,3.5753
2018-06-22,5541.3742,5160.1228,3608.9046,1357.29,3.5604
2018-06-25,5512.4331,5125.0333,3560.4777,1358.52,3.5803
2018-06-26,5558.7138,5160.2829,3531.1112,1355.28,3.5804
2018-06-27,5508.9152,5109.4975,3459.2621,1362.31,3.5529
2018-06-28,5443.8491,5055.1093,3423.5255,1371.58,3.5304
2018-06-29,5608.5358,5217.7643,3510.9845,1385.87,3.4756
2018-07-02,5538.0924,5138.7826,3407.9638,1377.88,3.4668
2018-07-03,5601.5906,5197.1313,3409.2801,1375.44,3.4955
2018-07-04,5500.6654,5121.3436,3363.7473,1365.95,3.5107
2018-07-05,5352.6601,4982.7627,3342.4379,1357.53,3.5005
2018-07-06,5374.5801,4996.6299,3365.1227,1356.19,3.5259
2018-07-09,5487.5489,5107.5507,3459.1837,1365.33,3.5432
2018-07-10,5524.8023,5136.5326,3467.5155,1362.27,3.5431
2018-07-11,5396.312,5036.1565,3407.5297,1355.44,3.5107
2018-07-12,5541.3602,5172.5032,3481.0559,1364.9,3.5158
2018-07-13,5561.6853,5204.1855,3492.6897,1356.35,3.4858
2018-07-16,5566.9595,5195.2002,3472.0859,1354.77,3.4808
2018-07-17,5575.474,5196.1969,3449.3773,1352.52,3.4808
2018-07-18,5544.5186,5156.6363,3431.3227,1351.04,3.4708
2018-07-19,5480.7672,5111.3271,3428.343,1358.52,3.4409
2018-07-20,5541.2117,5175.2516,3492.8938,1365.21,3.5135
2018-07-23,5582.307,5214.0038,3525.7503,1369.8,3.5186
2018-07-24,5672.2217,5304.641,3581.7057,1373.09,3.5615
2018-07-25,5685.5862,5308.6569,3577.7522,1384.36,3.5614
2018-07-26,5663.1777,5273.4789,3536.2456,1385.59,3.5361
2018-07-27,5630.2272,5249.2904,3521.2269,1398.94,3.5212
2018-07-30,5549.0373,5185.151,3515.0794,1402.62,3.5213
2018-07-31,5542.5434,5188.7166,3517.6568,1408.34,3.4812
2018-08-01,5456.2054,5105.3741,3447.3882,1400.53,3.4638
2018-08-02,5325.8014,4996.012,3370.9579,1403.08,3.4713
2018-08-03,5255.6309,4929.75,3315.2839,1415.34,3.4567
2018-08-06,5144.6419,4825.2508,3273.2728,1435.12,3.4568
2018-08-07,5279.6417,4956.8718,3368.8695,1447.9,3.4876
2018-08-08,5191.7863,4880.5694,3314.5075,1445.72,3.5222
2018-08-09,5307.9668,5004.7733,3397.5298,1447.37,3.5476
2018-08-10,5342.0468,5030.5148,3405.0191,1435.98,3.5525
2018-08-13,5369.1758,5055.2753,3390.3441,1448.57,3.5826
2018-08-14,5351.0187,5037.8831,3372.9137,1443.01,3.5519
2018-08-15,5242.0865,4932.8063,3291.976,1437.91,3.5829
2018-08-16,5178.2374,4888.3712,3276.7276,1423.74,3.6141
2018-08-17,5084.207,4803.0285,3229.6198,1434.41,3.6524
2018-08-20,5103.6343,4832.6512,3267.2498,1445.6,3.6326
2018-08-21,5162.0263,4891.9801,3326.6489,1445.39,3.63
2018-08-22,5102.3594,4837.0183,3307.9545,1447.0,3.6075
2018-08-23,5133.3288,4863.6651,3320.0257,1433.32,3.6101
2018-08-24,5116.1391,4852.2887,3325.3347,1442.45,3.6278
2018-08-27,5229.3611,4960.0655,3406.5735,1431.94,3.6303
2018-08-28,5233.5027,4974.2072,3400.1705,1438.38,3.6101
2018-08-29,5203.7117,4941.9607,3386.5736,1430.49,3.6101
2018-08-30,5114.2663,4867.1214,3351.0942,1432.23,3.5801
2018-08-31,5057.9848,4814.8237,3334.5036,1426.02,3.5751
2018-09-03,5054.1051,4838.873,3321.8248,1415.18,3.5951
2018-09-04,5113.1474,4890.2806,3363.8984,1415.49,3.6101
2018-09-05,5032.502,4815.0343,3298.1412,1411.44,3.6101
2018-09-06,5012.5093,4793.3454,3262.8808,1422.77,3.6101
2018-09-07,5022.2844,4791.7779,3277.6438,1417.71,3.6301
2018-09-10,4923.6444,4704.8782,3230.0681,1431.42,3.6551
2018-09-11,4925.3007,4702.9032,3224.2116,1413.28,3.6751
2018-09-12,4919.8057,4693.9743,3202.0248,1413.68,3.6551
2018-09-13,4958.1648,4721.2121,3236.5662,1422.2,3.6526
2018-09-14,4907.9343,4670.0799,3242.0902,1419.91,3.6351
2018-09-17,4831.5632,4602.3901,3204.9224,1417.19,3.6327
2018-09-18,4917.3504,4683.5056,3269.4319,1423.86,3.6452
2018-09-19,4970.012,4736.8934,3312.4823,1429.43,3.6727
2018-09-20,4951.5849,4733.4806,3310.1258,1431.99,3.7003
2018-09-21,5011.6909,4805.2151,3410.4856,1437.21,3.6752
2018-09-25,4995.6951,4792.5507,3379.8043,1438.32,3.6754
2018-09-26,5017.0582,4815.6306,3417.2413,1440.88,3.6503
2018-09-27,4945.6907,4755.3803,3403.5902,1432.81,3.6253
2018-09-28,4987.2727,4800.7287,3438.8649,1433.16,3.6153
2018-09-29,,,,,3.6104
2018-09-30,,,,,3.6103
2018-10-08,4817.4336,4646.4929,3290.8988,1450.27,3.6155
2018-10-09,4818.7327,4634.8939,3288.6906,1476.78,3.6156
2018-10-10,4812.4269,4629.8877,3281.5978,1484.18,3.6156
2018-10-11,4456.6084,4307.4208,3124.1139,1464.66,3.5806
2018-10-12,4427.6804,4278.0353,3170.7262,1479.69,3.5831
2018-10-15,4358.869,4199.1532,3126.4516,1474.07,3.5857
2018-10-16,4261.1731,4099.6831,3100.9738,1461.57,3.5757
2018-10-17,4292.1965,4133.3832,3118.2463,1477.35,3.5807
2018-10-18,4149.4442,4018.4614,3044.3918,1457.52,3.5508
2018-10-19,4241.2335,4127.9854,3134.9455,1452.98,3.5658
2018-10-22,4452.7369,4333.1445,3270.2732,1461.56,3.591
2018-10-23,4379.0558,4253.5561,3183.4257,1457.05,3.5709
2018-10-24,4377.5508,4245.4884,3188.2018,1464.06,3.5409
2018-10-25,4345.3271,4234.4208,3194.3084,1457.09,3.5409
2018-10-26,4359.4744,4233.9585,3173.635,1456.65,3.541
2018-10-29,4296.699,4162.5255,3076.8889,1441.35,3.5111
2018-10-30,4336.6497,4204.5424,3110.2605,1442.29,3.5161
2018-10-31,4400.6132,4272.5518,3153.8234,1433.02,3.5086
2018-11-01,4428.7364,4298.9837,3177.0338,1415.66,3.4936
2018-11-02,4564.1771,4437.9456,3290.2455,1412.67,3.5461
2018-11-05,4598.2011,4440.8274,3262.8351,1415.87,3.5312
2018-11-06,4603.1086,4438.0965,3243.1504,1409.62,3.5113
2018-11-07,4592.8355,4415.136,3221.9101,1401.91,3.4813
2018-11-08,4572.3781,4382.3286,3212.7737,1405.33,3.4813
2018-11-09,4561.2128,4368.6143,3167.4442,1396.41,3.4763
2018-11-12,4697.3459,4481.6881,3205.1407,1385.44,3.4865
2018-11-13,4790.4482,4563.5351,3237.3823,1379.7,3.474
2018-11-14,4791.2259,4545.5089,3204.9427,1375.63,3.4218
2018-11-15,4871.0891,4619.8141,3242.3715,1380.9,3.3915
2018-11-16,4923.9862,4659.0965,3257.6735,1389.46,3.3515
2018-11-19,4942.4919,4670.737,3294.6031,1382.94,3.3772
2018-11-20,4811.8817,4537.4493,3218.4076,1366.05,3.3771
2018-11-21,4847.0361,4554.6747,3226.4918,1357.44,3.3716
2018-11-22,4850.1307,4551.3264,3214.4273,1350.45,3.3917
2018-11-23,4642.1171,4374.7644,3143.4752,1326.44,3.3917
2018-11-26,4633.7314,4367.4619,3141.2434,1307.29,3.4151
2018-11-27,4671.6439,4387.6515,3137.2413,1298.09,3.4
2018-11-28,4728.5759,4441.8569,3178.9326,1314.74,3.37
2018-11-29,4617.3483,4345.703,3137.6542,1311.37,3.36
2018-11-30,4648.1837,4376.6511,3172.69,1317.23,3.355
2018-12-03,4802.2933,4515.1735,3260.9502,1338.21,3.35
2018-12-04,4846.1695,4536.2104,3267.7095,1346.4,3.305
2018-12-05,4816.9916,4502.7021,3252.0041,1353.7,3.275
2018-12-06,4730.9128,4411.0884,3181.673,1342.95,3.2751
2018-12-07,4731.9019,4410.9593,3181.5646,1352.76,3.2853
2018-12-10,4676.6151,4359.3122,3144.7631,1345.68,3.2678
2018-12-11,4720.4692,4395.5702,3159.8158,1338.34,3.2652
2018-12-12,4718.8217,4393.324,3170.6092,1341.3,3.2703
2018-12-13,4763.7167,4443.1572,3219.6924,1353.41,3.3311
2018-12-14,4641.8881,4337.1025,3165.9109,1354.46,3.3468
2018-12-17,4627.2282,4330.6465,3161.1966,1358.49,3.3713
2018-12-18,4596.61,4307.2675,3128.4265,1351.83,3.3714
2018-12-19,4533.3964,4247.8991,3091.1255,1342.33,3.3412
2018-12-20,4550.5973,4259.7614,3067.4169,1347.55,3.3003
2018-12-21,4517.7798,4231.144,3029.3951,1344.45,3.3168
2018-12-24,4558.3174,4274.7218,3038.1981,1333.86,3.3483
2018-12-25,4514.6175,4225.5124,3017.2815,1307.47,3.3113
2018-12-26,4494.4975,4208.4053,3002.0327,1312.09,3.3011
2018-12-27,4424.6531,4161.2702,2990.5057,1323.05,3.2709
2018-12-28,4430.0238,4168.0363,3010.6536,1325.01,3.2315
2018-12-29,,,,,3.2265
2018-12-30,,,,,3.2265
2018-12-31,,,,,3.2265
2019-01-02,4408.5252,4131.9567,2969.5353,1314.45,3.1734
2019-01-03,4376.8582,4112.807,2964.8421,1333.19,3.141
2019-01-04,4497.8933,4210.8786,3035.8741,1351.42,3.1513
2019-01-07,4594.1482,4288.3234,3054.303,1358.59,3.1507
2019-01-08,4585.0325,4277.2967,3047.7035,1355.02,3.1211
2019-01-09,4594.7385,4288.7717,3078.4759,1361.24,3.1106
2019-01-10,4582.4828,4281.8606,3072.6864,1359.48,3.1006
2019-01-11,4621.6108,4314.8757,3094.7782,1365.79,3.1058
2019-01-14,4594.1901,4286.5474,3067.7845,1361.78,3.1297
2019-01-15,4644.1664,4347.3555,3127.9904,1361.41,3.1383
2019-01-16,4637.1968,4336.8779,3128.6517,1368.82,3.0745
2019-01-17,4595.4901,4303.7308,3111.4168,1369.15,3.076
2019-01-18,4626.4129,4347.8112,3168.1739,1388.56,3.091
2019-01-21,4655.1105,4373.6333,3185.6364,1395.78,3.1037
2019-01-22,4603.2028,4308.2518,3143.3171,1384.84,3.1071
2019-01-23,4609.6722,4315.6846,3141.0532,1388.43,3.119
2019-01-24,4635.7473,4338.17,3158.7817,1387.55,3.1338
2019-01-25,4607.9448,4318.4417,3184.4696,1392.06,3.1398
2019-01-28,4570.3992,4307.2196,3183.7777,1393.71,3.1397
2019-01-29,4490.0512,4254.2875,3193.9698,1391.78,3.1246
2019-01-30,4423.1355,4211.6235,3168.4829,1401.86,3.1151
2019-01-31,4355.7359,4176.4739,3201.6331,1415.34,3.1037
2019-02-01,4482.9853,4294.2696,3247.3971,1428.06,3.1032
2019-02-02,,,,,3.0978
2019-02-03,,,,,3.0967
2019-02-11,4611.8298,4402.8668,3306.4725,1434.57,3.067
2019-02-12,4675.7918,4439.485,3330.3353,1433.05,3.0748
2019-02-13,4759.8256,4512.4088,3397.0276,1423.48,3.0719
2019-02-14,4780.0441,4532.1699,3402.1403,1428.6,3.0726
2019-02-15,4773.5144,4502.7348,3338.7047,1416.73,3.0794
2019-02-18,4942.8759,4660.999,3445.7448,1432.54,3.1094
2019-02-19,4963.7511,4667.2836,3439.6078,1442.4,3.1279
2019-02-20,4967.0394,4667.6243,3451.9273,1441.77,3.1196
2019-02-21,4947.658,4659.1431,3442.7056,1442.19,3.1361
2019-02-22,5059.5092,4777.2977,3520.1182,1451.99,3.1451
2019-02-25,5324.2471,5044.3466,3729.4831,1441.5,3.1787
2019-02-26,5323.7574,5038.5435,3684.6935,1435.26,3.1878
2019-02-27,5310.2745,5017.8842,3678.3921,1430.87,3.1689
2019-02-28,5330.3392,5025.2913,3669.3703,1437.06,3.1731
2019-03-01,5364.3661,5067.225,3749.7143,1460.76,3.187
2019-03-04,5482.2985,5158.2467,3794.104,1444.69,3.2023
2019-03-05,5654.3058,5295.2878,3816.0132,1440.28,3.2149
2019-03-06,5776.9732,5390.0294,3848.0903,1437.39,3.2021
2019-03-07,5877.2974,5458.6153,3808.8497,1438.92,3.1572
2019-03-08,5633.3187,5245.6999,3657.579,1425.74,3.1423
2019-03-11,5876.342,5456.381,3729.9546,1420.91,3.1374
2019-03-12,6006.1778,5551.0029,3755.3519,1433.36,3.1424
2019-03-13,5866.6333,5424.8642,3724.1941,1428.12,3.1375
2019-03-14,5688.9504,5298.5024,3698.4858,1434.07,3.1475
2019-03-15,5777.1086,5359.0087,3745.005,1426.8,3.1376
2019-03-18,5916.3436,5501.183,3851.7479,1423.71,3.1377
2019-03-19,5941.9085,5522.1801,3833.9626,1427.85,3.1377
2019-03-20,5926.1695,5515.7856,3835.4397,1422.4,3.1453
2019-03-21,5990.6386,5589.478,3836.8913,1428.43,3.1291
2019-03-22,6014.5459,5622.1402,3833.8013,1426.95,3.108
2019-03-25,5961.4351,5549.6711,3742.8252,1409.82,3.0831
2019-03-26,5788.3599,5394.8787,3700.4388,1412.42,3.0633
2019-03-27,5826.527,5447.8795,3743.3878,1412.63,3.0882
2019-03-28,5747.8634,5370.1234,3728.3953,1403.86,3.0634
2019-03-29,5911.2119,5547.6561,3872.3412,1414.95,3.0683
2019-04-01,6137.7333,5757.8379,3973.928,1432.31,3.1332
2019-04-02,6174.9422,5775.5497,3971.2852,1437.42,3.1681
2019-04-03,6237.016,5836.0369,4022.1566,1449.89,3.2331
2019-04-04,6260.0695,5871.5575,4062.2309,1450.92,3.2679
2019-04-08,6230.2139,5847.6296,4057.2286,1470.57,3.2482
2019-04-09,6245.4321,5858.0464,4075.4301,1468.93,3.2882
2019-04-10,6235.7066,5850.7609,4085.847,1469.83,3.2932
2019-04-11,6106.9498,5727.1749,3997.5778,1471.43,3.2784
2019-04-12,6101.2045,5714.3676,3988.6168,1468.24,3.3334
2019-04-15,6052.0525,5655.9825,3975.5244,1470.75,3.3736
2019-04-16,6179.8008,5777.0111,4085.7891,1461.43,3.3937
2019-04-17,6234.1109,5807.7288,4087.2398,1458.83,3.3938
2019-04-18,6202.8448,5775.171,4072.0753,1441.22,3.3589
2019-04-19,6255.252,5810.1798,4120.6078,1449.42,3.3741
2019-04-22,6192.1441,5723.0417,4025.6109,1455.13,3.4091
2019-04-23,6078.2672,5628.0624,4019.0053,1457.7,3.3993
2019-04-24,6153.3905,5679.7256,4030.0887,1449.9,3.4343
2019-04-25,5899.9068,5458.4194,3941.816,1450.77,3.4193
2019-04-26,5834.3774,5408.0306,3889.2748,1444.12,3.4043
2019-04-28,,,,,3.4043
2019-04-29,5622.4844,5265.6011,3900.3339,1446.52,3.4268
2019-04-30,5682.2357,5307.56,3913.211,1454.9,3.3869
2019-05-05,,,,,3.3849
2019-05-06,5246.8299,4908.7984,3684.6168,1440.54,3.355
2019-05-07,5312.496,4973.4043,3720.6684,1457.38,3.3551
2019-05-08,5292.7459,4947.7419,3667.4574,1450.84,3.3426
2019-05-09,5237.8246,4888.4128,3599.7001,1449.69,3.3116
2019-05-10,5445.5262,5064.323,3730.4513,1455.32,3.3017
2019-05-13,5405.6148,5005.9044,3668.7255,1449.99,3.2709
2019-05-14,5368.2288,4965.6124,3645.1503,1435.41,3.2859
2019-05-15,5486.3865,5076.555,3727.0923,1451.87,3.2762
2019-05-16,5527.2751,5108.3588,3743.9635,1468.9,3.2662
2019-05-17,5330.9863,4942.5792,3648.7609,1474.8,3.2665
2019-05-20,5313.1491,4923.5589,3617.7924,1477.17,3.2717
2019-05-21,5418.0453,5009.8725,3666.7762,1494.37,3.299
2019-05-22,5395.4299,4976.3929,3649.3796,1482.5,3.3264
2019-05-23,5267.8266,4872.9202,3583.9646,1468.54,3.31
2019-05-24,5200.774,4841.7573,3593.9139,1472.23,3.3125
2019-05-27,5354.634,4962.947,3637.1971,1474.0,3.35
2019-05-28,5354.5254,4955.4855,3672.2605,1477.63,3.31
2019-05-29,5376.5125,4956.8638,3663.909,1479.57,3.2875
2019-05-30,5341.9803,4926.403,3641.1833,1467.87,3.275
2019-05-31,5334.2477,4912.0005,3629.7893,1454.27,3.2751
2019-06-03,5255.0737,4853.8153,3632.0127,1432.28,3.2401
2019-06-04,5160.9769,4795.4129,3598.4666,1439.53,3.2101
2019-06-05,5158.4652,4783.8245,3597.105,1438.69,3.21
2019-06-06,5030.8005,4678.7844,3564.6778,1429.12,3.2136
2019-06-10,5098.9383,4725.2643,3610.7435,1437.5,3.2251
2019-06-11,5289.6243,4901.4723,3719.2759,1458.17,3.2651
2019-06-12,5264.8861,4863.4922,3691.0957,1442.14,3.2601
2019-06-13,5294.1125,4877.6505,3685.3933,1458.67,3.2451
2019-06-14,5173.0685,4795.5267,3654.8799,1451.85,3.2302
2019-06-17,5160.6726,4802.8185,3654.8248,1442.74,3.2252
2019-06-18,5160.8783,4797.1468,3667.6185,1442.53,3.2302
2019-06-19,5234.2753,4858.9164,3715.9381,1453.83,3.2427
2019-06-20,5317.31,4954.7338,3828.5183,1467.35,3.2352
2019-06-21,5406.04,5021.3051,3833.9383,1468.86,3.2303
2019-06-24,5403.7981,5024.2046,3841.2659,1474.93,3.2453
2019-06-25,5351.6898,4974.9882,3801.3098,1478.4656,3.2353
2019-06-26,5351.391,4962.5936,3794.331,1479.29,3.2453
2019-06-27,5397.5712,5007.4833,3834.8172,1483.65,3.2553
2019-06-28,5321.4331,4950.4798,3825.5873,1485.46,3.2254
2019-07-01,5481.4086,5100.2619,3935.8116,1500.25,3.2254
2019-07-02,5483.515,5084.41,3937.1691,1498.41,3.1704
2019-07-03,5428.5142,5040.7227,3893.5341,1490.59,3.1554
2019-07-04,5404.3836,5025.0207,3873.1019,1487.44,3.1479
