,Growth,Inflation,Rate,Credit,Exchange
2020/7/16,-1.637740157,-3.321277155,-3.396859801,-1.217830181,7.863216055
2020/7/17,-1.575711135,-3.395419439,-3.427937537,-0.849460088,7.779027809
2020/7/20,-1.513646396,-3.484149373,-3.935450915,-0.827845616,8.04966972
2020/7/21,-1.451536121,-3.505153124,-6.240147521,-0.473871687,8.385061433
2020/7/22,-1.389370825,-3.487327876,-6.487727971,-0.081156295,8.65440986
2020/7/23,-1.327141349,-3.541124087,-4.764810574,0.870751391,8.735886331
2020/7/24,-1.264838864,-3.568250026,-4.595623085,1.117037406,8.969076398
2020/7/27,-1.202454863,-3.544703483,-1.802083938,1.460094598,9.338531314
2020/7/28,-1.139981164,-3.565087487,-3.082046541,1.837207141,9.30940585
2020/7/29,-1.077409906,-3.604003266,-3.51393583,1.770928259,9.517688216
2020/7/30,-1.014733555,-3.576689435,-4.11980064,1.382581754,9.847524646
2020/7/31,-0.9519449,-3.240896115,-3.365903494,1.217690371,9.534413246
2020/8/3,-0.479427049,-3.126180116,-4.665329008,0.886669018,9.257032494
2020/8/4,-0.008213144,-2.888624096,-4.766673852,0.913309514,9.09454846
2020/8/5,0.460966487,-2.649919199,-3.582399325,1.487433349,9.241838639
2020/8/6,0.927298219,-2.386176704,-4.713847808,1.880338923,9.214196031
2020/8/7,1.389908228,-2.459994469,-3.551085303,1.349361416,8.910617014
2020/8/10,1.847888031,-2.470059022,-2.335563985,1.498187552,8.628138221
2020/8/11,2.300321331,-2.492101965,-3.178857156,1.610041168,8.490711868
2020/8/12,2.746310822,-2.503772076,-2.452378668,2.086798556,8.671750352
2020/8/13,3.185003551,-2.269711996,-3.165819693,1.7095403,8.732529593
2020/8/14,3.615613469,-2.277356006,-3.467893803,1.433559988,8.755560931
2020/8/17,4.03744004,-2.269097087,-3.531707439,1.267085781,8.7029128
2020/8/18,4.449882091,-2.28089032,-4.561767181,1.349514906,8.878318968
2020/8/19,4.852446452,-2.297689907,-3.266277781,1.564223604,8.450657258
2020/8/20,5.24475139,-2.375544297,-2.798767296,1.935527845,8.519725721
2020/8/21,5.626525157,-2.393727441,-1.99177587,1.411811075,8.246564445
2020/8/24,5.997600329,-2.237189712,-2.079476162,1.458344916,7.816681725
2020/8/25,6.357904779,-2.129372235,-2.270442875,1.920514092,7.984850074
2020/8/26,6.707450244,-2.236964633,-3.188615189,2.21526893,7.935370382
2020/8/27,7.046319456,-2.308101111,-3.268553855,2.181577781,7.892228947
2020/8/28,7.374652721,-2.20140894,-3.297382719,2.002988556,8.140987529
2020/8/31,7.692634699,-1.991982681,-2.440927437,1.622424647,8.095111334
2020/9/1,7.980219254,-1.861958607,-3.969104218,2.080575793,7.999849047
2020/9/2,8.259689898,-1.936247199,-4.100824426,2.477529756,7.748344049
2020/9/3,8.531288181,-2.166694277,-3.731740759,2.545076897,7.424405713
2020/9/4,8.795243556,-2.370333501,-2.528420834,2.418815646,7.306829116
2020/9/7,9.051770055,-2.526498386,-2.623289514,2.77201686,6.960271492
2020/9/8,9.301064099,-2.854566641,-3.622614459,2.83395831,6.69449108
2020/9/9,9.543303327,-2.81348282,-3.80307518,2.442212179,6.707623506
2020/9/10,9.778646275,-2.830819441,-4.321091021,1.945271982,6.653589541
2020/9/11,10.00723278,-2.896432166,-3.610832262,2.155244093,6.538405765
2020/9/14,10.22918498,-2.832739658,-3.170095108,2.010747919,6.298635457
2020/9/15,10.44460871,-3.131788223,-4.270159015,1.664277145,6.351976134
2020/9/16,10.65359534,-2.889247914,-3.404826322,1.540910458,6.151761089
2020/9/17,10.85622371,-2.814036122,-3.003190422,1.812000904,6.259222045
2020/9/18,11.05256238,-2.852904032,-2.142873792,1.354734471,6.103498516
2020/9/21,11.24267173,-2.988116378,-1.972065031,1.343530569,5.754182843
2020/9/22,11.42660624,-2.938691692,-1.847680235,2.046622418,5.613821198
2020/9/23,11.60441663,-2.94540252,-4.431770909,2.055514231,5.358000581
2020/9/24,11.77615184,-2.989869815,-3.675330246,2.304025595,5.531182704
2020/9/25,11.94186091,-3.023951426,-4.370757946,2.883665554,5.46817266
2020/9/28,12.10159472,-2.943091436,4.857577773,2.600110694,5.352325072
2020/9/29,12.25540739,-3.082328597,1.018236348,2.974001773,5.528640833
2020/9/30,12.40335759,-3.050715294,-2.761304909,2.965259419,5.433517835
2020/10/9,12.16618862,-2.58837879,-4.849438797,3.554379348,5.307702365
2020/10/12,12.14592753,-2.628558779,-3.625763661,3.20581198,5.148220247
2020/10/13,12.12778202,-2.436193504,-1.626011993,3.063814995,5.060081962
2020/10/14,12.11146046,-2.3140685,-1.747566381,3.200369972,5.072225216
2020/10/15,12.09670926,-2.44211689,-3.356247338,3.668696903,4.903107169
2020/10/16,12.08330767,-2.461904042,-4.275878301,3.666484616,4.829991901
2020/10/19,12.07106338,-2.38193891,-3.564207499,3.841861249,4.769402708
2020/10/20,12.05980874,-2.241887039,-2.264578982,3.946732726,4.923387343
2020/10/21,12.04939761,-2.373806301,-2.95718204,3.531995573,5.13483443
2020/10/22,12.03970258,-2.288617569,-3.864532045,2.811613001,5.054418164
2020/10/23,12.03061262,-2.266568345,-4.494358576,3.202745735,5.187904162
2020/10/26,12.02203099,-2.386244324,-1.903157996,3.447748132,5.103972732
2020/10/27,12.01387346,-2.255950818,1.085713929,3.324397758,5.104891502
2020/10/28,12.00606672,-2.357188503,0.823991228,3.740835332,4.986654224
2020/10/29,11.99854705,-2.266003263,0.452225313,3.557574522,4.807391087
2020/10/30,11.99125904,-2.034566259,2.528608195,3.586521951,4.758560814
2020/11/2,11.95826343,-1.768866648,-1.051237681,3.44300915,4.74316844
2020/11/3,11.92626759,-1.581716225,-3.159962267,4.070421122,5.058755736
2020/11/4,11.89521133,-1.308272328,-3.087975297,4.325070837,5.190919446
2020/11/5,11.86503956,-1.17529951,-4.065906988,4.547335607,5.484096742
2020/11/6,11.83570175,-1.247988129,-1.963068999,4.927448946,5.634139329
2020/11/9,11.80715136,-0.617246133,-0.787434262,4.793768234,5.592289544
2020/11/10,11.77934547,-0.32938119,-0.461925654,4.256128538,5.608044775
2020/11/11,11.75224435,-0.234149213,0.940381315,3.905184836,5.591507383
2020/11/12,11.72581115,-0.203347183,1.667294366,3.781072139,5.625249815
2020/11/13,11.70001157,-0.258068776,2.785977238,3.115573033,5.671711124
2020/11/16,11.67481362,-0.320363934,-1.442114545,2.886577809,5.706955324
2020/11/17,11.65018739,-0.267382301,-2.52343107,2.784616576,5.710234104
2020/11/18,11.62610482,-0.178410327,-3.826513213,3.042394431,5.752644654
2020/11/19,11.60253957,-0.309512747,-4.13966676,3.303753026,5.818304855
2020/11/20,11.57946682,-0.366377369,-2.824217617,2.937998764,5.835615028
2020/11/23,11.55686313,-0.402517562,-2.349042883,2.086727431,5.897860893
2020/11/24,11.53470636,-0.432993691,2.851606323,2.274534897,6.018615894
2020/11/25,11.51297551,-0.53272393,3.019767279,2.055180116,6.061137877
2020/11/26,11.49165068,-0.707392776,-0.572842778,1.852612035,6.107049715
2020/11/27,11.47071292,-0.597315243,-1.424392001,2.3686016,6.171640553
2020/11/30,11.45014421,-0.482387076,-2.110710937,1.925333325,6.108302859
2020/12/1,11.40921546,-0.357093879,-3.895924355,2.0897343,6.249579898
2020/12/2,11.36923965,-0.227687449,-5.015544225,2.524248663,6.280352512
2020/12/3,11.33017968,-0.283548039,-3.027052221,2.378021634,6.356386247
2020/12/4,11.29200022,-0.271413592,-2.092551807,2.397487153,6.283240538
2020/12/7,11.25466762,-0.302955847,-2.745135986,2.616765084,6.36845019
2020/12/8,11.21814979,-0.145578892,-2.383397522,2.377248874,6.354247082
2020/12/9,11.18241611,0.004752817,-2.115606051,2.54003427,6.306232716
2020/12/10,11.14743739,0.487326368,-2.583611782,2.122871279,6.308647533
2020/12/11,11.11318574,0.715614592,-1.72650225,2.599888353,6.304028505
2020/12/14,11.07963453,0.749365768,-2.553769177,2.410625915,6.369947582
2020/12/15,11.04675831,0.872375033,-2.35139219,2.192790275,6.389529213
2020/12/16,11.01453275,1.069078607,-3.39180199,1.934254761,6.525133454
2020/12/17,10.9829346,1.280007888,-4.508535963,2.031398925,6.705311109
2020/12/18,10.9519416,1.674997084,-3.455371211,1.94141295,6.674600342
2020/12/21,10.92153247,2.591224601,-4.475941099,2.104701726,6.720593539
2020/12/22,10.89168683,2.906840095,-3.804841734,2.359806478,6.589756255
2020/12/23,10.86238516,2.578924512,-3.650851498,2.68326775,6.671612886
2020/12/24,10.83360878,2.397642469,-5.363237301,3.008614602,6.687454977
2020/12/25,10.80533979,2.343720131,1.019546443,2.708223298,6.675218066
2020/12/28,10.77756104,2.372175346,-0.752154122,2.390240138,6.574558559
2020/12/29,10.75025609,2.338465895,-0.330402394,2.800574004,6.601720023
2020/12/30,10.72340917,2.470704109,0.856686352,2.003183917,6.63500477
2020/12/31,10.69700519,2.547622623,-1.801778222,2.274822968,6.573463095
2021/1/4,10.62749815,2.714414298,-3.586738837,2.550781121,6.605355595
2021/1/5,10.59363751,2.905535627,-3.74891095,1.890435462,6.772251029
2021/1/6,10.560347,3.027260695,-1.850321923,2.047624374,6.80784361
2021/1/7,10.52760875,3.056055144,-4.320724818,2.381390707,6.656924419
2021/1/8,10.49540565,3.359571077,-3.335202258,3.128100116,6.678337217
2021/1/11,10.46372129,3.268972011,-3.714123864,3.296288134,6.656422732
2021/1/12,10.43253993,3.23288112,-4.508260177,3.026320894,6.801882971
2021/1/13,10.40184646,3.14306513,-3.923681737,2.513330815,6.72705178
2021/1/14,10.37162639,3.112186481,-6.002350771,2.553582576,6.75008893
2021/1/15,10.3418658,3.068208984,-6.448224784,3.475554286,6.630953042
2021/1/18,10.31255132,3.033380967,-4.081129929,3.643189076,6.60724495
2021/1/19,10.28367012,3.10068778,-1.541849371,3.541643453,6.697049617
2021/1/20,10.25520984,3.072838241,0.099909088,3.583464406,6.778869037
2021/1/21,10.22715864,3.05159899,-1.607077662,3.274041914,6.860989062
2021/1/22,10.1995051,3.050361689,-2.919896872,3.570131457,6.838122388
2021/1/25,10.17223825,3.102272406,0.294767866,3.73346649,6.791348264
2021/1/26,10.14534754,3.232470006,2.804287585,4.122490924,6.869292086
2021/1/27,10.11882281,3.350054318,5.587959914,4.09820413,6.824674081
2021/1/28,10.09265427,3.508040199,8.72985769,4.2125371,6.850791504
2021/1/29,10.06683252,3.699072928,9.233596311,3.719323275,6.858271303
2021/2/1,10.03547432,4.040728858,9.007799898,3.595670114,6.764581315
2021/2/2,10.0045722,4.344334105,1.336633366,4.042083478,6.721829874
2021/2/3,9.974114112,4.975840418,-1.013387266,4.500663321,6.597875193
2021/2/4,9.944088452,5.012216211,2.193649156,4.247002609,6.594667369
2021/2/5,9.914484041,4.901933895,0.323016512,3.601330188,6.745312873
2021/2/8,9.885290107,5.065349606,2.800929872,3.183278053,6.800619806
2021/2/9,9.856496264,5.148101109,0.853776058,2.519014469,6.954464588
2021/2/10,9.828092496,5.306057271,-0.756316718,2.694712871,7.004876913
2021/2/18,9.665343194,5.275317011,0.12647507,2.577125693,7.025228777
2021/2/19,9.639417326,5.24491904,-2.286327055,2.091357937,7.129697318
2021/2/22,9.61381292,5.646413751,-0.038976294,2.668463189,7.202281291
2021/2/23,9.588522643,5.755908375,1.174962092,2.684845455,7.242131142
2021/2/24,9.563539403,6.096098616,-0.54719335,2.539617726,7.148361519
2021/2/25,9.538856337,6.045302384,0.521040954,2.627025572,7.0960843
2021/2/26,9.514466801,5.946611182,-1.212264469,3.085696933,6.874759466
2021/3/1,9.482475753,5.507221048,-0.760278123,2.561226796,6.895271815
2021/3/2,9.450919719,5.31224185,0.171803008,2.867613506,6.813352026
2021/3/3,9.419788441,5.2497779,-1.180258141,3.550417703,6.720756084
2021/3/4,9.389072004,5.505072088,1.043009768,3.747437408,6.483797663
2021/3/5,9.358760819,5.757974399,-0.464907319,4.111947902,6.334212842
2021/3/8,9.328845613,5.930874464,-0.081256178,4.554055832,6.312304763
2021/3/9,9.299317408,6.176259941,-1.162431765,4.131194639,6.257440656
2021/3/10,9.270167517,8.391193969,-2.055733393,4.050562438,6.215866571
2021/3/11,9.241387526,7.73070835,-0.252206801,3.875152254,6.08469932
2021/3/12,9.212969287,7.882364489,-0.040198726,4.252127003,6.363086619
2021/3/15,9.184904903,8.378658531,1.856899975,4.804295715,6.364191772
2021/3/16,9.157186721,8.011095788,3.526157201,4.805895265,6.544034978
2021/3/17,9.129807321,8.936680623,3.157970288,4.782942391,6.750372757
2021/3/18,9.102759505,8.529333724,4.386979147,4.958338444,6.690564502
2021/3/19,9.076036291,9.981855427,5.775041785,5.099606097,7.001577638
2021/3/22,9.049630906,8.691675141,5.030381425,5.080690777,7.310586901
2021/3/23,9.023536772,8.447623096,7.345498502,4.996228788,7.547746892
2021/3/24,8.997747503,8.773872044,2.484437286,5.092016625,7.447534712
2021/3/25,8.972256897,8.366562621,5.478514143,5.331764805,7.405612815
2021/3/26,8.94705893,8.643807419,5.158974176,5.354940514,7.321023496
2021/3/29,8.922147746,9.148328259,1.152384338,5.530535426,7.137649717
2021/3/30,8.897517654,9.423245931,1.119066807,5.828556547,6.768981791
2021/3/31,8.873163121,10.01595988,6.066039187,5.752364512,6.578708542
2021/4/1,8.84245608,9.928820382,4.616594202,5.352966317,6.802841736
2021/4/2,8.812072561,9.622491562,6.084423798,5.617306707,6.782562186
2021/4/6,8.752248039,8.245536486,5.970396252,6.126758033,7.212161724
2021/4/7,8.72279349,7.605069377,5.464799784,6.467322414,7.301857683
2021/4/8,8.693635359,7.67366001,5.502754605,5.941882096,7.423476234
2021/4/9,8.664767322,7.76782531,3.555741759,5.696995415,7.246795483
2021/4/12,8.636183226,7.49460012,3.23703088,5.950156231,7.294382277
2021/4/13,8.607877079,7.759483166,3.76929367,5.893598674,7.279503615
2021/4/14,8.579843046,7.999794403,4.876061269,6.084962785,7.330042536
2021/4/15,8.552075443,8.340524076,6.77053154,5.989513043,7.330584177
2021/4/16,8.524568735,8.634176323,8.070441309,5.88884309,7.255526674
2021/4/19,8.497317525,8.557190719,8.862097322,5.846083919,7.529601721
2021/4/20,8.470316556,8.378771459,6.992784304,6.02309023,7.616381546
2021/4/21,8.443560702,8.759293346,5.877558733,6.303673062,7.575865744
2021/4/22,8.417044963,10.70656846,7.276345051,6.278763186,7.603279844
2021/4/23,8.390764466,10.27930835,6.819530148,6.332977749,7.764469514
2021/4/26,8.364714456,9.858789009,6.928884887,6.404541011,7.816695717
2021/4/27,8.338890294,9.766577879,5.527129191,6.398388778,7.85270045
2021/4/28,8.313287454,10.16561242,4.402148286,6.547256864,7.870893705
2021/4/29,8.287901517,10.0095929,2.433079567,6.432645883,7.833237051
2021/4/30,8.262728173,9.211799272,5.561951887,6.083647454,7.692032816
2021/5/6,8.160390484,8.170047871,5.612143369,6.005545412,7.568288672
2021/5/7,8.13532849,8.724914782,4.448586107,6.28173214,7.757021345
2021/5/10,8.110467497,9.778117945,4.246815629,6.100301754,7.747981083
2021/5/11,8.085803692,9.672630012,5.61218006,6.504177269,7.691300222
2021/5/12,8.061333351,9.901308919,5.215130845,6.564000656,7.521627518
2021/5/13,8.037052843,9.521125699,7.590386766,6.910604879,7.614074499
2021/5/14,8.012958624,9.16502266,6.320297299,7.047087262,7.648079009
2021/5/17,7.989047234,8.416421023,8.546434223,6.963796846,7.651745346
2021/5/18,7.965315298,8.080291083,7.174657721,6.820582009,7.737033345
2021/5/19,7.94175952,7.481277529,4.182995382,6.729353285,7.652860759
2021/5/20,7.918376684,7.024940607,6.217250154,6.514733244,7.581127706
2021/5/21,7.895163651,6.858177488,6.259064903,6.883484293,7.487189924
2021/5/24,7.872117355,6.508081135,3.885437915,6.693772839,7.39711908
2021/5/25,7.849234805,6.476266825,2.790513644,6.390931335,7.462622437
2021/5/26,7.826513078,6.233349858,1.301704538,5.986786025,7.42928791
2021/5/27,7.803949324,6.057252988,0.950689111,6.497165444,7.423749201
2021/5/28,7.781540758,6.203947878,0.86471343,6.889033509,7.233948836
2021/5/31,7.759284662,6.333243125,7.566104217,6.856342596,7.212096692
2021/6/1,7.739634678,6.305625379,6.136313082,6.729092873,7.072624631
2021/6/2,7.720149011,6.022405893,0.922342925,6.82051767,7.014705597
2021/6/3,7.700825492,6.035360191,1.905091945,6.665401033,6.767951085
2021/6/4,7.681662001,6.142743864,1.751774261,7.087453579,6.797108633
2021/6/7,7.662656469,6.130096222,2.711786344,7.44430771,6.688099238
2021/6/8,7.643806871,6.018198531,2.686553707,7.251586462,6.521928121
2021/6/9,7.625111231,6.23879891,1.18602854,6.952798077,6.533391457
2021/6/10,7.606567617,6.222062363,2.240367061,6.718815112,6.482386828
2021/6/11,7.588174141,6.203346639,1.184927882,6.635909503,6.291365786
2021/6/15,7.551830263,6.422307245,2.872371458,6.16210346,6.274048685
2021/6/16,7.533876297,6.284550303,1.944651642,5.616883474,6.12748643
2021/6/17,7.516065335,6.073790851,0.899550819,5.526035717,5.898807027
2021/6/18,7.498395695,6.068004343,0.815882862,5.240451332,5.859069709
2021/6/21,7.480865732,5.935754285,0.956143983,5.098250367,5.909170702
2021/6/22,7.463473837,5.770222108,1.063871755,4.818926579,6.00355444
2021/6/23,7.446218439,5.679274026,0.231155838,5.578546168,6.011378404
2021/6/24,7.429098003,5.712684243,1.841275051,5.968810453,5.856404246
2021/6/25,7.412111027,5.919719648,1.971082997,6.203836719,5.760672412
2021/6/28,7.395256045,5.768989667,0.023356311,6.662442851,5.792500476
2021/6/29,7.378531624,5.762468023,0.771144304,6.830821864,5.760724293
2021/6/30,7.361936364,5.695717016,4.853043367,6.457315932,5.702497822
2021/7/1,7.329285475,5.874704081,1.217590267,6.774439475,5.660539213
2021/7/2,7.29695387,5.896912991,0.71792856,6.845222353,5.714532438
2021/7/5,7.264937643,5.949479916,0.997573612,6.121638727,5.666887794
2021/7/6,7.233232984,5.980142399,-0.478111101,6.638632235,5.617633263
2021/7/7,7.201836185,6.025791522,-0.652639099,6.593081982,5.573133025
2021/7/8,7.17074363,6.027148995,-0.282754844,7.162927425,5.566111396
2021/7/9,7.139951796,5.964421744,-0.59177581,7.876639542,5.674413775
2021/7/12,7.109457246,6.115799026,-0.964968386,7.623275067,5.539173996
2021/7/13,7.079256633,5.995915872,-0.197530596,8.152757146,5.482886561
2021/7/14,7.049346692,5.911711158,-0.160974262,8.734546809,5.551608445
2021/7/15,7.019724238,5.884575553,-0.17907304,8.911880523,5.478530347
2021/7/16,6.990386168,5.827307429,-0.951381707,8.665549983,5.378756465
2021/7/19,6.961329452,5.736648999,-0.913502916,8.617699138,5.307176732
2021/7/20,6.93255114,5.704287932,0.756759941,8.543742406,5.334977865
2021/7/21,6.904048351,5.79103734,0.972852852,8.437651872,5.3125413
2021/7/22,6.875818277,5.797085457,0.432882091,8.364418446,5.253911819
2021/7/23,6.847858179,5.891430866,0.067162507,8.233805084,5.09893553
2021/7/26,6.820165387,6.074895543,-0.357657209,7.914723358,5.116499854
2021/7/27,6.792737296,6.084454754,0.775555179,7.95860348,5.107936808
2021/7/28,6.765571366,6.058652583,0.861977054,8.035015884,5.057738895
2021/7/29,6.738665122,6.119108371,1.308022567,7.818237175,4.988442142
2021/7/30,6.71201615,6.080240795,0.45611852,7.786137361,4.97151953
2021/8/2,6.62442524,5.851468766,-0.28234799,7.86032888,4.85926098
2021/8/3,6.537233236,5.726513376,-0.536740154,7.995285863,4.784146838
2021/8/4,6.450419469,5.605305413,-1.2471194,7.908913201,4.867241435
2021/8/5,6.363963975,5.647723833,-0.125644989,7.565698342,4.880217305
2021/8/6,6.277847478,5.585272758,-1.173714534,7.678444043,4.691811694
2021/8/9,6.192051373,5.492699697,-0.879570935,7.984089425,4.546073815
2021/8/10,6.106557709,5.61254756,0.617262545,7.663743295,4.515883558
2021/8/11,6.021349177,5.674640027,-1.538477856,7.448448073,4.706286269
2021/8/12,5.936409098,5.680009927,-0.558579624,7.348825746,4.732758345
2021/8/13,5.85172141,5.536395467,-1.037966033,7.471430085,4.868857729
2021/8/16,5.767270665,5.477327598,-0.588298983,7.540483026,4.791829983
2021/8/17,5.683042013,5.440286178,-0.752390781,7.111588686,4.622258146
2021/8/18,5.599021202,5.335737082,-1.971712836,6.836362378,4.587281912
2021/8/19,5.515194569,5.161244149,-1.092952697,6.759640125,4.427546994
2021/8/20,5.431549037,5.115744729,-2.197310014,7.175328865,4.327939124
2021/8/23,5.348072108,5.291992935,-1.685493853,6.970014304,4.621640427
2021/8/24,5.264751868,5.433712694,-1.037289655,6.680274946,4.584599913
2021/8/25,5.181576977,5.434698767,-0.230817449,6.678386299,4.714007597
2021/8/26,5.098536674,5.330419495,0.26830829,6.771123417,4.68412746
2021/8/27,5.015620776,5.33108977,-0.109883466,6.587074768,4.703521684
2021/8/30,4.932819676,5.437873095,-0.366058489,6.654430322,4.676420417
2021/8/31,4.850124347,5.447024286,1.015388866,6.457029516,4.719779017
2021/9/1,4.768094409,5.354080362,-1.225041182,5.755407327,4.597562045
2021/9/2,4.686157918,5.494162061,-0.389102534,5.784894318,4.662322095
2021/9/3,4.604313914,5.706530582,-1.409291765,5.585631351,4.741670407
2021/9/6,4.52256227,5.852794075,-1.257403712,5.734209615,4.851811253
2021/9/7,4.440903677,6.059697537,-0.09298144,6.273080394,4.824886661
2021/9/8,4.359339645,6.229674038,-0.614623421,6.562904877,4.813609791
2021/9/9,4.277872488,6.458628616,0.579748598,6.730922747,4.944788719
2021/9/10,4.19650531,6.534387673,-0.371327807,6.555986731,5.040185152
2021/9/13,4.115241997,6.716890096,-0.494106641,6.741843771,5.035122628
2021/9/14,4.034087196,6.771994363,0.826277402,6.819960863,5.078296919
2021/9/15,3.953046299,6.883628672,-0.158216825,6.932121464,5.104658467
2021/9/16,3.872125422,6.89870749,0.757770448,6.692767917,4.984131534
2021/9/17,3.791331383,6.859876852,-0.706714666,6.782750198,4.908985953
2021/9/22,3.549788471,7.131724144,-1.609909179,6.500301097,4.913106252
2021/9/23,3.469583083,7.190806252,-1.027499167,6.445894794,5.156888069
2021/9/24,3.389548192,7.163170456,0.042617724,6.374358844,5.241831576
2021/9/27,3.309694217,7.210620715,0.942257412,5.870414004,5.350903481
2021/9/28,3.230032052,7.220192978,1.711447181,5.832153214,5.28942475
2021/9/29,3.150573025,7.177577414,2.326752971,5.43374306,5.201118697
2021/9/30,3.071328855,7.377601908,-1.607869801,5.201177292,5.163395551
2021/10/8,2.868350332,8.119709342,-0.932927625,4.805034691,5.047562912
2021/10/11,2.834907525,8.139538921,0.718087042,5.364756172,4.912873578
2021/10/12,2.801569967,8.17634714,-0.066800879,5.126805091,4.857900903
2021/10/13,2.768335703,8.231791535,-0.011482433,4.877951995,4.825876311
2021/10/14,2.735202791,8.124148907,-0.690201352,4.581586191,4.839084552
2021/10/15,2.702169302,7.998155214,-0.759460436,4.714641344,4.963709898
2021/10/18,2.669233315,7.858389306,-0.757738124,5.510343827,4.917893323
2021/10/19,2.636392919,7.825416497,-0.82112657,5.210339924,5.054603778
2021/10/20,2.60364621,7.758974981,-0.836940979,5.563273123,5.069039537
2021/10/21,2.57099129,7.483028892,-1.507027083,5.69666132,4.951951721
2021/10/22,2.538426267,7.344140732,-1.716608215,5.622235506,4.898771804
2021/10/25,2.505949252,7.165988347,-0.47957194,5.819316939,4.70329344
2021/10/26,2.47355836,7.112102849,-2.063254281,6.151085734,4.740941955
2021/10/27,2.441251707,6.939813446,-3.012448983,6.170239356,4.703374408
2021/10/28,2.409027412,6.654025934,-2.366697825,6.359803258,4.916992943
2021/10/29,2.376883595,6.695330376,-3.214765658,6.643489521,4.697102845
2021/11/1,2.352253813,6.65968549,-3.019187645,6.60926259,4.859924611
2021/11/2,2.327694495,6.423516525,-1.146973259,6.57390971,4.920181181
2021/11/3,2.303204313,6.008757013,-0.843317347,6.772242836,5.000389533
2021/11/4,2.27878193,5.701541198,0.166046206,6.597163512,4.882957665
2021/11/5,2.254426,5.343240804,-0.755161099,6.312084936,4.734851571
2021/11/8,2.230135165,5.226492261,-1.52285441,6.399956657,4.775539437
2021/11/9,2.205908059,5.251313086,-1.220163575,6.516035168,4.559491031
2021/11/10,2.181743309,4.684412105,-2.263150084,6.636241643,4.234599136
2021/11/11,2.157639529,4.646380802,-2.648613645,6.766261777,4.303470037
2021/11/12,2.133595326,4.568374723,-4.175335429,7.050472245,4.276107271
2021/11/15,2.109609298,4.412519143,-3.172968753,7.031069208,4.232463911
2021/11/16,2.085680034,4.384547571,-1.891316638,6.856949112,4.11580002
2021/11/17,2.061806116,4.157431638,-0.964722292,6.791228284,4.073764553
2021/11/18,2.037986116,4.151919473,-0.268710533,6.562900478,4.090876501
2021/11/19,2.014218599,4.004611704,-1.011517203,6.928631025,3.919499716
2021/11/22,1.990502123,4.095647765,-1.162493088,7.24850966,3.776632414
2021/11/23,1.966835238,4.173705922,-1.611320671,7.187978238,3.749166074
2021/11/24,1.943216488,4.14301053,-2.144718106,7.17122054,3.678449167
2021/11/25,1.91964441,4.045559242,-1.369239793,7.08343521,3.727236105
2021/11/26,1.896117535,3.687384049,-1.184390409,6.743594191,3.810800067
2021/11/29,1.872634389,3.727496536,-0.288479656,7.153401829,3.73516801
2021/11/30,1.849193493,3.612364002,1.961129826,6.962778403,3.806593388
2021/12/1,1.840000905,3.606772007,0.861937189,6.900438931,3.686695068
2021/12/2,1.830807458,3.625263933,0.099110993,7.084881017,3.716809203
2021/12/3,1.821612387,3.549861705,-0.835521939,7.179143463,3.4523922
2021/12/6,1.812414938,3.590474707,-0.201582186,6.838621909,3.326961804
2021/12/7,1.803214365,3.612030005,-0.039638216,7.245926315,3.21016786
2021/12/8,1.794009928,3.545577324,-0.108061502,7.134885451,3.324356742
2021/12/9,1.784800895,3.406407574,0.852735453,7.26030205,3.258825133
2021/12/10,1.775586544,3.41932925,-0.399963606,6.918247037,3.314340835
2021/12/13,1.766366157,3.34443358,-0.150325103,6.998549959,3.207708998
2021/12/14,1.757139027,3.299772937,0.242040412,6.947153511,3.070391093
2021/12/15,1.747904452,3.250558154,0.416673554,6.980809556,3.169284382
2021/12/16,1.738661739,3.162151994,2.354378606,6.985198736,3.180751425
2021/12/17,1.729410203,2.777593335,0.267128286,7.014871231,2.952090104
2021/12/20,1.720149165,2.582788021,0.052297268,7.232496296,2.845510416
2021/12/21,1.710877954,2.68315518,0.200502376,7.147222267,2.727409719
2021/12/22,1.701595907,2.787735999,-0.550671374,6.926298886,2.760942703
2021/12/23,1.692302367,2.873721547,1.377584746,6.41791304,2.898353944
2021/12/24,1.682996688,2.7893456,-0.639005616,6.82741782,3.019226887
2021/12/27,1.673678227,2.812563753,1.374724344,6.958900374,2.909862797
2021/12/28,1.664346352,2.791320687,1.774779935,6.753239687,2.863434891
2021/12/29,1.655000436,2.732565044,0.73998122,7.076087017,2.928323795
2021/12/30,1.645639862,2.641848044,1.670114339,6.724717277,2.888761562
2021/12/31,1.636264018,2.508260212,0.807988209,6.594743414,2.80432651
2022/1/4,1.630275395,2.450552141,0.27457092,6.668750338,2.637006824
2022/1/5,1.627232048,2.395156366,1.95205544,7.250138611,2.66580336
2022/1/6,1.624156121,2.438088995,0.628697125,7.423043319,2.781022638
2022/1/7,1.621047695,2.377882651,1.878282819,7.212871881,2.983847343
2022/1/10,1.617906854,2.369562291,0.934459092,6.742173386,3.093593946
2022/1/11,1.614733679,2.437870144,0.433432514,6.45827173,3.064363463
2022/1/12,1.611528256,2.546635572,1.094831711,6.760712206,3.297156332
2022/1/13,1.608290668,2.576834958,1.218678894,6.985566164,3.320937208
2022/1/14,1.605021003,2.709349541,1.918004145,6.813250165,3.403738768
2022/1/17,1.601719347,2.740264609,1.553650454,6.215792492,3.407519173
